Spook: Science Tackles the Afterlife (Paperback),Mary Roach,3.58,66909,2005,science,www.goodreads.com//book/show/14990.Spook
A Briefer History of Time (Hardcover),Stephen Hawking,4.2,45040,2005,science,www.goodreads.com//book/show/2094.A_Briefer_History_of_Time
Dragons of Eden: Speculations on the Evolution of Human Intelligence (Paperback),Carl Sagan,4.17,36097,1977,science,www.goodreads.com//book/show/32276.Dragons_of_Eden
Parallel Worlds: A Journey Through Creation_ Higher Dimensions_ and the Future of the Cosmos (Paperback),Michio Kaku,4.18,46868,2004,science,www.goodreads.com//book/show/33418.Parallel_Worlds
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics_ #1),Steven D. Levitt,3.94,862364,2005,science,www.goodreads.com//book/show/1202.Freakonomics
Hyperspace (Paperback),Michio Kaku,4.11,41248,1994,science,www.goodreads.com//book/show/33426.Hyperspace
I Contain Multitudes: The Microbes Within Us and a Grander View of Life (Hardcover),Ed Yong,4.16,32121,2016,science,www.goodreads.com//book/show/27213168-i-contain-multitudes
Lab Girl (Hardcover),Hope Jahren,4.0,90715,2016,science,www.goodreads.com//book/show/25733983-lab-girl
Ender's Game (Ender's Saga_ #1),Orson Scott Card,4.3,1231024,1985,science-fiction,www.goodreads.com//book/show/375802.Ender_s_Game
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy_ #1),Douglas Adams,4.33,201478,1979,science-fiction,www.goodreads.com//book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy
Dune (Dune Chronicles_ #1),Frank Herbert,4.19,803063,1965,science-fiction,www.goodreads.com//book/show/234225.Dune
The Hunger Games (The Hunger Games_ #1),Suzanne Collins,4.33,6178076,2008,science-fiction,www.goodreads.com//book/show/2767052-the-hunger-games
Fahrenheit 451 (Mass Market Paperback),Ray Bradbury,3.96,936808,1953,science-fiction,www.goodreads.com//book/show/4381.Fahrenheit_451
Ready Player One (Ready Player One_ #1),Ernest Cline,4.28,809583,2011,science-fiction,www.goodreads.com//book/show/9969571-ready-player-one
1984 (Mass Market Paperback),George Orwell,4.15,3199088,1949,science-fiction,www.goodreads.com//book/show/5470.1984
Brave New World (Paperback),Aldous Huxley,3.97,1651300,1932,science-fiction,www.goodreads.com//book/show/5129.Brave_New_World
Foundation (Foundation #1),Isaac Asimov,4.14,488782,1951,science-fiction,www.goodreads.com//book/show/29579.Foundation
Mockingjay (The Hunger Games_ #3),Suzanne Collins,4.02,2299668,2010,science-fiction,www.goodreads.com//book/show/7260188-mockingjay
Do Androids Dream of Electric Sheep? (Paperback),Philip K. Dick,4.08,425404,1968,science-fiction,www.goodreads.com//book/show/7082.Do_Androids_Dream_of_Electric_Sheep_
The Time Machine (Paperback),H.G. Wells,3.88,481374,1895,science-fiction,www.goodreads.com//book/show/2493.The_Time_Machine
Neuromancer (Sprawl_ #1),William Gibson,4.04,34511,1984,science-fiction,www.goodreads.com//book/show/888628.Neuromancer
I_ Robot (Robot_ #0.1),Isaac Asimov,4.18,333214,1950,science-fiction,www.goodreads.com//book/show/41804.I_Robot
Catching Fire (The Hunger Games_ #2),Suzanne Collins,4.29,2397414,2009,science-fiction,www.goodreads.com//book/show/6148028-catching-fire
Divergent (Divergent_ #1),Veronica Roth,4.22,2802139,2011,science-fiction,www.goodreads.com//book/show/13335037-divergent
Stranger in a Strange Land (Paperback),Robert A. Heinlein,3.91,359086,1961,science-fiction,www.goodreads.com//book/show/350.Stranger_in_a_Strange_Land
Cinder (The Lunar Chronicles_ #1),Marissa Meyer,4.16,104648,2012,science-fiction,www.goodreads.com//book/show/36381037-cinder
The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy_ #2),Douglas Adams,4.24,226763,1980,science-fiction,www.goodreads.com//book/show/8695.The_Restaurant_at_the_End_of_the_Universe
Jurassic Park (Jurassic Park_ #1),Michael Crichton,3.9,546026,1990,science-fiction,www.goodreads.com//book/show/7677.Jurassic_Park
2001: A Space Odyssey (Space Odyssey_ #1),Arthur C. Clarke,4.13,77002,1968,science-fiction,www.goodreads.com//book/show/70535.2001
The Handmaid's Tale (Paperback),Margaret Atwood,4.08,1254443,1985,science-fiction,www.goodreads.com//book/show/38447.The_Handmaid_s_Tale
The War of the Worlds (Paperback),H.G. Wells,3.8,290877,1898,science-fiction,www.goodreads.com//book/show/8909.The_War_of_the_Worlds
The Martian Chronicles (Mass Market Paperback),Ray Bradbury,4.13,247303,1950,science-fiction,www.goodreads.com//book/show/76778.The_Martian_Chronicles
Slaughterhouse-Five (Paperback),Kurt Vonnegut,4.06,1432899,1969,science-fiction,www.goodreads.com//book/show/4981.Slaughterhouse_Five
The Giver (The Giver_ #1),Lois Lowry,4.12,1826377,1993,science-fiction,www.goodreads.com//book/show/3636.The_Giver
Snow Crash (Paperback),Neal Stephenson,4.03,305960,1992,science-fiction,www.goodreads.com//book/show/830.Snow_Crash
A Wrinkle in Time (Time Quintet_ #1),Madeleine L'Engle,3.94,122052,1962,science-fiction,www.goodreads.com//book/show/33574273-a-wrinkle-in-time
Old Man's War (Old Man's War_ #1),John Scalzi,4.23,173479,2005,science-fiction,www.goodreads.com//book/show/51964.Old_Man_s_War
Leviathan Wakes (The Expanse_ #1),James S.A. Corey,4.21,173564,2011,science-fiction,www.goodreads.com//book/show/8855321-leviathan-wakes
Foundation and Empire (Foundation #2),Isaac Asimov,4.22,152576,1952,science-fiction,www.goodreads.com//book/show/29581.Foundation_and_Empire
The Left Hand of Darkness (Hainish Cycle #6),Ursula K. Le Guin,4.06,147046,1969,science-fiction,www.goodreads.com//book/show/18423.The_Left_Hand_of_Darkness
Life_ the Universe and Everything (Hitchhiker's Guide to the Galaxy_ #3),Douglas Adams,4.22,199394,1982,science-fiction,www.goodreads.com//book/show/8694.Life_the_Universe_and_Everything
The Host (The Host_ #1),Stephenie Meyer,3.83,1091801,2008,science-fiction,www.goodreads.com//book/show/1656001.The_Host
How to Win Friends and Influence People (Paperback),Dale Carnegie,4.15,690674,1936,self-help,www.goodreads.com//book/show/4865.How_to_Win_Friends_and_Influence_People
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change (Paperback),Stephen R. Covey,4.06,662442,1989,self-help,www.goodreads.com//book/show/36072.The_7_Habits_of_Highly_Effective_People
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (Hardcover),Marie Kondō,3.78,292332,2011,self-help,www.goodreads.com//book/show/22318578-the-life-changing-magic-of-tidying-up
The Power of Habit: Why We Do What We Do in Life and Business (Hardcover),Charles Duhigg,4.04,476456,2011,self-help,www.goodreads.com//book/show/12609433-the-power-of-habit
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life (ebook),Mark Manson,4.0,331920,2016,self-help,www.goodreads.com//book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
Who Moved My Cheese? (Hardcover),Spencer Johnson,3.77,399337,1998,self-help,www.goodreads.com//book/show/4894.Who_Moved_My_Cheese_
The Secret (The Secret_ #1),Rhonda Byrne,3.64,415009,2006,self-help,www.goodreads.com//book/show/52529.The_Secret
The 5 Love Languages: The Secret to Love that Lasts (Kindle Edition),Gary Chapman,4.32,53526,1990,self-help,www.goodreads.com//book/show/23878688-the-5-love-languages
The Four Agreements: A Practical Guide to Personal Freedom (Hardcover),Miguel Ruiz,4.13,198165,1997,self-help,www.goodreads.com//book/show/6596.The_Four_Agreements
The Power of Now: A Guide to Spiritual Enlightenment (Paperback),Eckhart Tolle,4.12,258577,1997,self-help,www.goodreads.com//book/show/6708.The_Power_of_Now
Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live_ Love_ Parent_ and Lead (Hardcover),Brené Brown,4.24,170445,2012,self-help,www.goodreads.com//book/show/13588356-daring-greatly
Getting Things Done: The Art of Stress-Free Productivity (Paperback),David    Allen,3.98,192801,2001,self-help,www.goodreads.com//book/show/1633.Getting_Things_Done
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life (Paperback),Jen Sincero,4.0,160541,2013,self-help,www.goodreads.com//book/show/15843166-you-are-a-badass
The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning_ Clean My Closets_ Fight Right_ Read Aristotle_ and Generally Have More Fun (Hardcover),Gretchen Rubin,3.59,241142,2009,self-help,www.goodreads.com//book/show/6398634-the-happiness-project
How to Stop Worrying and Start Living (Paperback),Dale Carnegie,4.1,141612,1944,self-help,www.goodreads.com//book/show/4866.How_to_Stop_Worrying_and_Start_Living
Men Are from Mars_ Women Are from Venus (Paperback),John Gray,3.53,203723,1998,self-help,www.goodreads.com//book/show/1274.Men_Are_from_Mars_Women_Are_from_Venus
The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are (Paperback),Brené Brown,4.18,171675,2010,self-help,www.goodreads.com//book/show/7015403-the-gifts-of-imperfection
Big Magic: Creative Living Beyond Fear (Hardcover),Elizabeth Gilbert,3.89,225806,2015,self-help,www.goodreads.com//book/show/24453082-big-magic
Rich Dad_ Poor Dad (Paperback),Robert T. Kiyosaki,3.98,323611,1997,self-help,www.goodreads.com//book/show/69571.Rich_Dad_Poor_Dad
10% Happier: How I Tamed the Voice in My Head_ Reduced Stress Without Losing My Edge_ and Found Self-Help That Actually Works (Hardcover),Dan   Harris,3.88,137727,2014,self-help,www.goodreads.com//book/show/18505796-10-happier
Don't Sweat the Small Stuff ... and it's all small stuff: Simple Ways to Keep the Little Things from Taking Over Your Life (Paperback),Richard Carlson,3.95,99693,1997,self-help,www.goodreads.com//book/show/170548.Don_t_Sweat_the_Small_Stuff_and_it_s_all_small_stuff
The 4-Hour Workweek (Hardcover),Timothy Ferriss,3.85,195760,2007,self-help,www.goodreads.com//book/show/368593.The_4_Hour_Workweek
Man's Search for Meaning (Paperback),Viktor E. Frankl,4.34,462157,1946,self-help,www.goodreads.com//book/show/4069.Man_s_Search_for_Meaning
A New Earth: Awakening to Your Life's Purpose (Paperback),Eckhart Tolle,4.03,194062,2005,self-help,www.goodreads.com//book/show/76334.A_New_Earth
Blink: The Power of Thinking Without Thinking (Paperback),Malcolm Gladwell,3.91,688497,2005,self-help,www.goodreads.com//book/show/40102.Blink
Thinking_ Fast and Slow (Hardcover),Daniel Kahneman,4.1,532015,2011,self-help,www.goodreads.com//book/show/11468377-thinking-fast-and-slow
The Alchemist (Paperback),Paulo Coelho,3.83,2226314,1988,self-help,www.goodreads.com//book/show/865.The_Alchemist
The Power of Positive Thinking (Hardcover),Norman Vincent Peale,4.1,138127,1952,self-help,www.goodreads.com//book/show/1134122.The_Power_of_Positive_Thinking
The Road Less Traveled: A New Psychology of Love_ Traditional Values and Spiritual Growth (Paperback),M. Scott Peck,4.03,131254,1978,self-help,www.goodreads.com//book/show/347852.The_Road_Less_Traveled
Mindset: The New Psychology of Success (Hardcover),Carol S. Dweck,4.04,113665,2006,self-help,www.goodreads.com//book/show/40745.Mindset
Deep Work: Rules for Focused Success in a Distracted World (Hardcover),Cal Newport,4.16,82213,2016,self-help,www.goodreads.com//book/show/25744928-deep-work
The Willpower Instinct: How Self-Control Works_ Why It Matters_ and What You Can Do to Get More of It (Hardcover),Kelly McGonigal,4.1,71329,2011,self-help,www.goodreads.com//book/show/10865206-the-willpower-instinct
Quiet: The Power of Introverts in a World That Can't Stop Talking (Hardcover),Susan Cain,4.04,583697,2012,self-help,www.goodreads.com//book/show/8520610-quiet
You Can Heal Your Life,Louise L. Hay,4.15,92779,1984,self-help,www.goodreads.com//book/show/129603.You_Can_Heal_Your_Life
The Highly Sensitive Person: How to Thrive When the World Overwhelms You (Paperback),Elaine N. Aron,3.88,86895,1996,self-help,www.goodreads.com//book/show/923950.The_Highly_Sensitive_Person
The War of Art: Break Through the Blocks & Win Your Inner Creative Battles (Paperback),Steven Pressfield,4.0,98787,2002,self-help,www.goodreads.com//book/show/1319.The_War_of_Art
Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time (Paperback),Brian Tracy,3.94,50055,2001,self-help,www.goodreads.com//book/show/95887.Eat_That_Frog_
The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny (Paperback),Robin S. Sharma,3.8,102767,1996,self-help,www.goodreads.com//book/show/43877.The_Monk_Who_Sold_His_Ferrari
Lean In: Women_ Work_ and the Will to Lead (Hardcover),Sheryl Sandberg,3.94,326213,2013,self-help,www.goodreads.com//book/show/16071764-lean-in
Codependent No More: How to Stop Controlling Others and Start Caring for Yourself (Paperback),Melody Beattie,4.14,41152,1986,self-help,www.goodreads.com//book/show/720298.Codependent_No_More
Emotional Intelligence 2.0 (Hardcover),Travis Bradberry,3.82,209236,2003,self-help,www.goodreads.com//book/show/6486483-emotional-intelligence-2-0
He's Just Not That Into You: The No-Excuses Truth to Understanding Guys (Hardcover),Greg Behrendt,3.67,82786,2004,self-help,www.goodreads.com//book/show/10412.He_s_Just_Not_That_Into_You
As a Man Thinketh (Hardcover),James Allen,4.29,65888,1902,self-help,www.goodreads.com//book/show/81959.As_a_Man_Thinketh
Emotional Intelligence: Why It Can Matter More Than IQ (Hardcover),Daniel Goleman,4.0,124047,1995,self-help,www.goodreads.com//book/show/26329.Emotional_Intelligence
The Artist's Way (Paperback),Julia Cameron,3.89,154488,1992,self-help,www.goodreads.com//book/show/615570.The_Artist_s_Way
Moneyball: The Art of Winning an Unfair Game (Paperback),Michael   Lewis,4.25,113352,2003,sports,www.goodreads.com//book/show/1301.Moneyball
The Deal (Off-Campus_ #1),Elle Kennedy,4.29,152850,2015,sports,www.goodreads.com//book/show/24920901-the-deal
The Blind Side: Evolution of a Game (Paperback),Michael   Lewis,4.23,72266,2006,sports,www.goodreads.com//book/show/817791.The_Blind_Side
Born to Run: A Hidden Tribe_ Superathletes_ and the Greatest Race the World Has Never Seen (Hardcover),Christopher McDougall,4.27,199086,2009,sports,www.goodreads.com//book/show/6289283-born-to-run
Friday Night Lights: A Town_ a Team_ and a Dream (Mass Market Paperback),H.G. Bissinger,4.12,64906,1988,sports,www.goodreads.com//book/show/85431.Friday_Night_Lights
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics (Hardcover),Daniel James Brown,4.31,234329,2013,sports,www.goodreads.com//book/show/16158542-the-boys-in-the-boat
The Mistake (Off-Campus_ #2),Elle Kennedy,4.13,64342,2015,sports,www.goodreads.com//book/show/25564665-the-mistake
The Perfect Play (Play by Play_ #1),Jaci Burton,3.93,69784,2011,sports,www.goodreads.com//book/show/8341567-the-perfect-play
The Crossover (ebook),Kwame Alexander,4.22,50491,2014,sports,www.goodreads.com//book/show/18263725-the-crossover
The Hook Up (Game On_ #1),Kristen Callihan,4.01,54271,2014,sports,www.goodreads.com//book/show/22611920-the-hook-up
The Score (Off-Campus_ #3),Elle Kennedy,4.27,60556,2016,sports,www.goodreads.com//book/show/27252717-the-score
Pucked (Pucked_ #1),Helena Hunting,3.99,41602,2015,sports,www.goodreads.com//book/show/24504274-pucked
Him (Him #1),Sarina Bowen,4.32,27933,2015,sports,www.goodreads.com//book/show/25686927-him
Kulti (Kindle Edition),Mariana Zapata,4.33,34541,2015,sports,www.goodreads.com//book/show/24044596-kulti
Alex (Cold Fury Hockey_ #1),Sawyer Bennett,3.98,31970,2014,sports,www.goodreads.com//book/show/21794306-alex
The Book of Basketball: The NBA According to The Sports Guy (Hardcover),Bill Simmons,4.16,44338,2009,sports,www.goodreads.com//book/show/4452257-the-book-of-basketball
The Baller (Kindle Edition),Vi Keeland,4.11,41352,2016,sports,www.goodreads.com//book/show/28597587-the-baller
Ball Four (Paperback),Jim Bouton,3.99,20832,1970,sports,www.goodreads.com//book/show/762563.Ball_Four
The Art of Fielding (Hardcover),Chad Harbach,3.99,148446,2011,sports,www.goodreads.com//book/show/10996342-the-art-of-fielding
Taking Shots (Assassins_ #1),Toni Aleo,3.87,24138,2011,sports,www.goodreads.com//book/show/17504320-taking-shots
The Friend Zone (Game On_ #2),Kristen Callihan,4.18,40533,2015,sports,www.goodreads.com//book/show/23122175-the-friend-zone
It Had to Be You (Chicago Stars_ #1),Susan Elizabeth Phillips,4.05,85348,1994,sports,www.goodreads.com//book/show/73070.It_Had_to_Be_You
Seabiscuit: An American Legend (Mass Market Paperback),Laura Hillenbrand,4.2,166038,1999,sports,www.goodreads.com//book/show/110737.Seabiscuit
The Game Plan (Game On_ #3),Kristen Callihan,4.14,30281,2015,sports,www.goodreads.com//book/show/23204215-the-game-plan
Catching Jordan (Paperback),Miranda Kenneally,3.86,109244,2011,sports,www.goodreads.com//book/show/9888775-catching-jordan
Changing the Game (Play by Play_ #2),Jaci Burton,4.14,29594,2011,sports,www.goodreads.com//book/show/8192391-changing-the-game
The Hooker and the Hermit (Rugby_ #1),L.H. Cosway,3.91,30622,2015,sports,www.goodreads.com//book/show/23285659-the-hooker-and-the-hermit
Sweet Home (Sweet Home_ #1),Tillie Cole,4.04,50688,2013,sports,www.goodreads.com//book/show/18105011-sweet-home
Taking a Shot (Play by Play_ #3),Jaci Burton,4.11,27321,2012,sports,www.goodreads.com//book/show/11455168-taking-a-shot
Scoring Wilder (ebook),R.S. Grey,4.08,32079,2014,sports,www.goodreads.com//book/show/21843117-scoring-wilder
Real (Real_ #1),Katy Evans,4.21,132547,2013,sports,www.goodreads.com//book/show/17617277-real
The Goal (Off-Campus_ #4),Elle Kennedy,4.03,38312,2016,sports,www.goodreads.com//book/show/28262024-the-goal
Fever Pitch (Paperback),Nick Hornby,3.73,41478,1992,sports,www.goodreads.com//book/show/4264.Fever_Pitch
Sacked (Gridiron_ #1),Jen Frederick,3.99,20539,2015,sports,www.goodreads.com//book/show/25904855-sacked
The Boys of Summer (Mass Market Paperback),Roger Kahn,4.1,17732,1972,sports,www.goodreads.com//book/show/137787.The_Boys_of_Summer
Ghost (Track_ #1),Jason Reynolds,4.22,20643,2016,sports,www.goodreads.com//book/show/28954126-ghost
Us (Him #2),Sarina Bowen,4.33,13800,2016,sports,www.goodreads.com//book/show/27797842-us
Those Guys Have All the Fun: Inside the World of ESPN (Hardcover),James Andrew Miller,3.69,20838,2011,sports,www.goodreads.com//book/show/9476510-those-guys-have-all-the-fun
The Year We Fell Down (The Ivy Years_ #1),Sarina Bowen,3.94,13082,2014,sports,www.goodreads.com//book/show/27846624-the-year-we-fell-down
Playing to Win (Play by Play_ #4),Jaci Burton,4.1,22540,2012,sports,www.goodreads.com//book/show/12683841-playing-to-win
Zack (Cold Fury Hockey_ #3),Sawyer Bennett,4.19,17991,2015,sports,www.goodreads.com//book/show/23834720-zack
Garrett (Cold Fury Hockey_ #2),Sawyer Bennett,4.08,20959,2015,sports,www.goodreads.com//book/show/23121837-garrett
Calico Joe (Hardcover),John Grisham,3.77,45782,2012,sports,www.goodreads.com//book/show/13154952-calico-joe
The Perfect Game (The Perfect Game_ #1),J. Sterling,3.96,83980,2012,sports,www.goodreads.com//book/show/15783307-the-perfect-game
Good Boy (WAGs_ #1),Sarina Bowen,4.06,16220,2017,sports,www.goodreads.com//book/show/30747137-good-boy
Summer of '49 (Paperback),David Halberstam,4.07,13362,1989,sports,www.goodreads.com//book/show/75411.Summer_of_49
Dairy Queen (Dairy Queen_ #1),Catherine Gilbert Murdock,3.72,45113,2006,sports,www.goodreads.com//book/show/16178.Dairy_Queen
The Understatement of the Year (The Ivy Years_ #3),Sarina Bowen,4.15,11115,2014,sports,www.goodreads.com//book/show/22701480-the-understatement-of-the-year
Nobody's Baby But Mine (Chicago Stars_ #3),Susan Elizabeth Phillips,4.06,39918,1997,sports,www.goodreads.com//book/show/73080.Nobody_s_Baby_But_Mine
Shoeless Joe (Hardcover),W.P. Kinsella,3.95,18230,1982,sports,www.goodreads.com//book/show/57736.Shoeless_Joe
The Da Vinci Code (Robert Langdon_ #2),Dan Brown,3.8,1889002,2003,thriller,www.goodreads.com//book/show/968.The_Da_Vinci_Code
The Girl on the Train (Hardcover),Paula Hawkins,3.88,2036477,2015,thriller,www.goodreads.com//book/show/22557272-the-girl-on-the-train
The Girl Who Played with Fire (Millennium_ #2),Stieg Larsson,4.22,811786,2006,thriller,www.goodreads.com//book/show/5060378-the-girl-who-played-with-fire
The Girl Who Kicked the Hornet's Nest (Millennium_ #3),Stieg Larsson,4.2,663115,2007,thriller,www.goodreads.com//book/show/6892870-the-girl-who-kicked-the-hornet-s-nest
The Lost Symbol (Robert Langdon_ #3),Dan Brown,3.67,569228,2009,thriller,www.goodreads.com//book/show/6411961-the-lost-symbol
Inferno (Robert Langdon_ #4),Dan Brown,3.8,534672,2013,thriller,www.goodreads.com//book/show/17212231-inferno
Deception Point (Paperback),Dan Brown,3.69,644430,2002,thriller,www.goodreads.com//book/show/976.Deception_Point
Digital Fortress (Paperback),Dan Brown,3.63,589759,1998,thriller,www.goodreads.com//book/show/11125.Digital_Fortress
Dark Places (Hardcover),Gillian Flynn,3.92,682338,2009,thriller,www.goodreads.com//book/show/5886881-dark-places
Sharp Objects (Paperback),Gillian Flynn,3.98,288195,2006,thriller,www.goodreads.com//book/show/18045891-sharp-objects
Gone Girl (Paperback),Gillian Flynn,4.13,1010996,2012,thriller,www.goodreads.com//book/show/19288043-gone-girl
The Silence of the Lambs (Hannibal Lecter_ #2),Thomas   Harris,4.16,503966,1988,thriller,www.goodreads.com//book/show/23807.The_Silence_of_the_Lambs
The Bourne Identity (Jason Bourne_ #1),Robert Ludlum,4.0,462155,1980,thriller,www.goodreads.com//book/show/7869.The_Bourne_Identity
Before I Go to Sleep (Hardcover),S.J. Watson,3.88,376813,2011,thriller,www.goodreads.com//book/show/9736930-before-i-go-to-sleep
Jurassic Park (Jurassic Park_ #1),Michael Crichton,3.9,546026,1990,thriller,www.goodreads.com//book/show/7677.Jurassic_Park
Killing Floor (Jack Reacher_ #1),Lee Child,4.06,280055,1997,thriller,www.goodreads.com//book/show/78129.Killing_Floor
Red Dragon (Hannibal Lecter_ #1),Thomas   Harris,4.03,308102,1981,thriller,www.goodreads.com//book/show/28877.Red_Dragon
The Firm (Paperback),John Grisham,4.0,599460,1991,thriller,www.goodreads.com//book/show/5358.The_Firm
The Shining (The Shining_ #1),Stephen King,4.18,1218827,1977,thriller,www.goodreads.com//book/show/11588.The_Shining
The Hunt for Red October (Jack Ryan Universe_ #4),Tom Clancy,4.03,348646,1984,thriller,www.goodreads.com//book/show/19691.The_Hunt_for_Red_October
Dark Matter (Hardcover),Blake Crouch,4.09,264673,2016,thriller,www.goodreads.com//book/show/27833670-dark-matter
The Woman in Cabin 10 (Hardcover),Ruth Ware,3.66,341490,2016,thriller,www.goodreads.com//book/show/28187230-the-woman-in-cabin-10
Shutter Island (Mass Market Paperback),Dennis Lehane,4.09,201115,2003,thriller,www.goodreads.com//book/show/21686.Shutter_Island
And Then There Were None (Paperback),Agatha Christie,4.24,807468,1939,thriller,www.goodreads.com//book/show/16299.And_Then_There_Were_None
Behind Closed Doors (Hardcover),B.A. Paris,3.89,249304,2016,thriller,www.goodreads.com//book/show/29437949-behind-closed-doors
A Time to Kill (Paperback),John Grisham,4.04,782306,1989,thriller,www.goodreads.com//book/show/32542.A_Time_to_Kill
You (You_ #1),Caroline Kepnes,3.84,139773,2014,thriller,www.goodreads.com//book/show/20821614-you
Misery (Paperback),Stephen King,4.13,519876,1987,thriller,www.goodreads.com//book/show/10614.Misery
In the Woods (Dublin Murder Squad_ #1),Tana French,3.75,506448,2007,thriller,www.goodreads.com//book/show/237209.In_the_Woods
Into the Water (Hardcover),Paula Hawkins,3.51,351933,2017,thriller,www.goodreads.com//book/show/33151805-into-the-water
The Pelican Brief (Paperback),John Grisham,3.97,367646,1992,thriller,www.goodreads.com//book/show/32499.The_Pelican_Brief
Die Trying (Jack Reacher_ #2),Lee Child,4.01,95378,1998,thriller,www.goodreads.com//book/show/220969.Die_Trying
The Woman in the Window (Kindle Edition),A.J.  Finn,4.0,8537,2018,thriller,www.goodreads.com//book/show/40389527-the-woman-in-the-window
Origin (Robert Langdon_ #5),Dan Brown,3.74,191405,2017,thriller,www.goodreads.com//book/show/32283133-origin
Along Came a Spider (Alex Cross_ #1),James Patterson,4.09,451080,1993,thriller,www.goodreads.com//book/show/13145.Along_Came_a_Spider
Relic (Pendergast_ #1),Douglas Preston,4.02,111940,1995,thriller,www.goodreads.com//book/show/67035.Relic
In a Dark_ Dark Wood (Paperback),Ruth Ware,3.65,11094,2018,thriller,www.goodreads.com//book/show/27834600-in-a-dark-dark-wood
Patriot Games (Jack Ryan Universe_ #2),Tom Clancy,4.13,183291,1987,thriller,www.goodreads.com//book/show/32682.Patriot_Games
The Client (Paperback),John Grisham,3.99,413475,1993,thriller,www.goodreads.com//book/show/5359.The_Client
Hannibal (Hannibal Lecter_ #3),Thomas   Harris,3.75,99476,1999,thriller,www.goodreads.com//book/show/32418.Hannibal
Mr. Mercedes (Bill Hodges Trilogy_ #1),Stephen King,3.91,299631,2014,thriller,www.goodreads.com//book/show/18775247-mr-mercedes
The Couple Next Door (Hardcover),Shari Lapena,3.74,262823,2016,thriller,www.goodreads.com//book/show/28815474-the-couple-next-door
The Cuckoo's Calling (Cormoran Strike_ #1),Robert Galbraith,3.83,612883,2013,thriller,www.goodreads.com//book/show/16160797-the-cuckoo-s-calling
The Hunger Games (The Hunger Games_ #1),Suzanne Collins,4.33,6178076,2008,thriller,www.goodreads.com//book/show/2767052-the-hunger-games
Pretty Girls (Paperback),Karin Slaughter,3.96,175085,2015,thriller,www.goodreads.com//book/show/25574782-pretty-girls
The Bourne Supremacy (Jason Bourne_ #2),Robert Ludlum,4.11,186378,1986,thriller,www.goodreads.com//book/show/15769.The_Bourne_Supremacy
It (Paperback),Stephen King,4.33,477204,1986,thriller,www.goodreads.com//book/show/830502.It
I Am Pilgrim (Pilgrim_ #1),Terry Hayes,4.2,117492,2013,thriller,www.goodreads.com//book/show/18144124-i-am-pilgrim
Congo (Paperback),Michael Crichton,3.57,170123,1980,thriller,www.goodreads.com//book/show/7672.Congo
Prey (Paperback),Michael Crichton,3.74,178975,2002,thriller,www.goodreads.com//book/show/83763.Prey
A Walk in the Woods (Mass Market Paperback),Bill Bryson,4.05,422153,1997,travel,www.goodreads.com//book/show/9791.A_Walk_in_the_Woods
In a Sunburned Country (Paperback),Bill Bryson,4.06,102604,2000,travel,www.goodreads.com//book/show/24.In_a_Sunburned_Country
Notes from a Small Island (Paperback),Bill Bryson,3.92,117285,1995,travel,www.goodreads.com//book/show/28.Notes_from_a_Small_Island
Eat_ Pray_ Love (Paperback),Elizabeth Gilbert,3.52,1793934,2006,travel,www.goodreads.com//book/show/19501.Eat_Pray_Love
Neither Here nor There: Travels in Europe (Paperback),Bill Bryson,3.89,81429,1991,travel,www.goodreads.com//book/show/27.Neither_Here_nor_There
Wild: From Lost to Found on the Pacific Crest Trail (Hardcover),Cheryl Strayed,3.96,739501,2012,travel,www.goodreads.com//book/show/12262741-wild
The Lost Continent: Travels in Small Town America (Paperback),Bill Bryson,3.84,75561,1989,travel,www.goodreads.com//book/show/26.The_Lost_Continent
Into the Wild (Paperback),Jon Krakauer,3.96,1098558,1996,travel,www.goodreads.com//book/show/1845.Into_the_Wild
Travels with Charley: In Search of America (Paperback),John Steinbeck,4.07,91045,1961,travel,www.goodreads.com//book/show/5306.Travels_with_Charley
Under the Tuscan Sun (Paperback),Frances Mayes,3.74,418525,1996,travel,www.goodreads.com//book/show/480479.Under_the_Tuscan_Sun
A Year in Provence (Paperback),Peter Mayle,3.95,78483,1989,travel,www.goodreads.com//book/show/40189.A_Year_in_Provence
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel (Paperback),Rolf Potts,3.92,54721,2002,travel,www.goodreads.com//book/show/100247.Vagabonding
On the Road (Paperback),Jack Kerouac,3.65,456103,1955,travel,www.goodreads.com//book/show/70401.On_the_Road
